url,title,CTR,time
http://pharmaceutics.dxy.cn/bbs/topic/12578653,西甲硅油是不是二甲硅油,2500,2008-08-22
http://www.dxy.cn/bbs/topic/33481157,丁香园 App 总是升级失败？解决方法在这里,3601,2016-04-11
http://xdrug.dxy.cn/bbs/topic/16129008,【公告】丁香园药学讨论区管理规定（版本：20100101）,17624,2009-12-08
http://www.dxy.cn/bbs/topic/19138474,【标准SOS】标准SOS,59127,2011-01-02
http://www.dxy.cn/bbs/topic/27076037,杂质研究“第一弹”—— 杂质研究与品质评价专栏,29416,2013-12-15
http://www.dxy.cn/bbs/topic/33379750,我对GMP的看法,882,2016-04-05
http://www.dxy.cn/bbs/topic/23549127,【分析版积分申述栏】----------请提供树形链接（2012.08.01起）,1085,2012-08-01
http://www.dxy.cn/bbs/topic/19255004,【公告】意见簿--------请您留言！,1068,2011-01-18
http://www.dxy.cn/bbs/topic/157714,标准查询SOS区,102057,2003-05-22
http://www.dxy.cn/bbs/topic/2601203,【公告】 HPLC实践技术SOS专区（HPLC问题请在此跟贴发问！）,98374,2005-01-27
http://www.dxy.cn/bbs/topic/1634172,【公告】 HPLC专家解答专用贴,52748,2004-09-09
http://www.dxy.cn/bbs/topic/10762805,【分析水库】～～～～work hard～～～～,47882,2007-12-24
http://www.dxy.cn/bbs/topic/2720102,【公告】GC实践技术讨论专区（尽管问）,33835,2005-02-23
http://www.dxy.cn/bbs/topic/23296213,《中国药典》2015年版动态专贴,30375,2012-06-27
http://www.dxy.cn/bbs/topic/20158663,有关物质检查相对校正因子计算方法~一起学会怎么算,27272,2011-05-22
http://www.dxy.cn/bbs/topic/12209178,关于加样回收率的计算公式,26652,2008-07-02
http://www.dxy.cn/bbs/topic/2682615,【公告】TLC实践技术讨论专区（欢迎提问！）,24263,2005-02-16
http://www.dxy.cn/bbs/topic/6542838,质谱解析专贴（解谱练习-6）：2012-12-07更新,18729,2006-07-05
http://www.dxy.cn/bbs/topic/26393025,如何用excel计算95%的置信区间啊,17964,2013-09-03
http://www.dxy.cn/bbs/topic/9944114,我为实验室管理献一计,15410,2007-09-07
http://www.dxy.cn/bbs/topic/17830768,杂质测定中加校正因子的主成分自身对照法的校正因子测定问题,15178,2010-07-27
http://www.dxy.cn/bbs/topic/18714727,原辅料相容性试验该怎么做？,14983,2010-11-11
http://www.dxy.cn/bbs/topic/4548403,【药品标准SOS专帖】（10月）【11月开始，本贴将修订应助加分标准！！】,16153,2005-10-03
http://www.dxy.cn/bbs/topic/14905943,一个好的分析试验员是怎么练成的,13462,2009-06-20
http://www.dxy.cn/bbs/topic/2205349,〓〓〓〓〓〓以下发贴已阅(版主专贴)〓〓〓〓〓〓,14053,2004-12-05
http://www.dxy.cn/bbs/topic/22980822,浅谈复方制剂的有关物质质量标准的建立。,12712,2012-05-15
http://www.dxy.cn/bbs/topic/14924844,HPLC中峰的相对保留时间是怎么计算的,15126,2009-06-22
http://www.dxy.cn/bbs/topic/502060,【公告】积分申诉栏————请提供Threaded链接！！,12548,2003-11-14
http://www.dxy.cn/bbs/topic/501983,色谱技术实践问答区,12268,2003-11-14
http://www.dxy.cn/bbs/topic/12240420,LC-MS实践技术讨论专区,10923,2008-07-06
http://www.dxy.cn/bbs/topic/2997807,2005版药典有关问题大汇总(与2000版的区别及错误),10908,2005-04-02
http://www.dxy.cn/bbs/topic/1131237,如何定检测限，定量限,10361,2004-06-07
http://www.dxy.cn/bbs/topic/5634384,【标准sos】06年3月（1.3版）——求助，应助请去4月帖。,10569,2006-03-01
http://www.dxy.cn/bbs/topic/4774383,【标准SOS专贴】（11月），本贴锁定，1周后解除顶置，应助战友可以继续到12月专贴,10502,2005-11-01
http://www.dxy.cn/bbs/topic/20132175,RSD值制定的依据,10117,2011-05-18
http://www.dxy.cn/bbs/topic/10907906,[分享]实验室提高效率的小东西(欢迎跟贴),9588,2008-01-10
http://www.dxy.cn/bbs/topic/20198057,如何做检验方法的确认，关于新版GMP要求的分析方法确认与验证的分享--美国药典委员会官方注解,9539,2011-05-27
http://www.dxy.cn/bbs/topic/9612852,【公告】“极限体验”——Ultimate液相色谱柱免费试用体验活动,9897,2007-07-26
http://www.dxy.cn/bbs/topic/633952,请教：回收率实验,9829,2004-01-05
http://www.dxy.cn/bbs/topic/14791752,药物分析工作有几重境界？,9321,2009-06-05
http://www.dxy.cn/bbs/topic/12298691,HPLC理论塔板数对含量测定及有关物质测定的影响？,9374,2008-07-14
http://www.dxy.cn/bbs/topic/484443,HPLC的使用及维护（欢迎大家讨论）,9250,2003-11-07
http://www.dxy.cn/bbs/topic/27137004,如何把液相做到“打游戏”,8896,2013-12-22
http://www.dxy.cn/bbs/topic/15393588,分析方法开发的四大要项,8777,2009-08-26
http://www.dxy.cn/bbs/topic/3969723,怎样作标准曲线，做回归方程,9297,2005-07-28
http://www.dxy.cn/bbs/topic/1964338,拖尾因子与对称因子的区别,12205,2004-11-04
http://www.dxy.cn/bbs/topic/26497768,【资料】埃索美拉唑钠及冻干制剂 CTD申报资料及汇总表,8471,2013-09-17
http://www.dxy.cn/bbs/topic/17636643,怎么查找进口药品注册标准,8565,2010-07-07
http://www.dxy.cn/bbs/topic/5463262,【标准sos】06年2月，（1.3版）【本贴锁定，求助应助请去3月贴】,8214,2006-02-03
http://www.dxy.cn/bbs/topic/4993219,【标准sos12月】3分以上积分转移求助标准的战友，可以在外面单独开贴！,8377,2005-11-30
http://www.dxy.cn/bbs/topic/8618010,PH值和酸碱度有什么区别啊,8338,2007-03-29
http://www.dxy.cn/bbs/topic/18597724,累积溶出度的计算公式,8102,2010-10-26
http://www.dxy.cn/bbs/topic/3525714,【公告】药品标准SOS应助加分专用贴,7310,2005-06-04
http://www.dxy.cn/bbs/topic/6331686,【分析版积分申诉栏】————请提供树型链接！！,7313,2006-06-01
http://www.dxy.cn/bbs/topic/18784541,药典中“密闭”和“密封”的详细区别,6868,2010-11-20
http://www.dxy.cn/bbs/topic/552510,请问半数有效抑制浓度IC50怎么计算？,6655,2003-12-04
http://www.dxy.cn/bbs/topic/26195072,【招聘】分析技术版热门职位及求职经验汇总,6617,2013-08-05
http://www.dxy.cn/bbs/topic/18867309,0.1mol/l的冰乙酸怎么配,7100,2010-11-30
http://www.dxy.cn/bbs/topic/31621196,2015版药典中的一些变化,6866,2015-08-12
http://www.dxy.cn/bbs/topic/14179543,流动相是否一定要超声,6613,2009-03-18
http://www.dxy.cn/bbs/topic/4791881,[分享]宫老师讲的：Agilent 1100 液相日常维护，故障诊断(即便是老手，也应该看看哦！),6533,2005-11-03
http://www.dxy.cn/bbs/topic/20738136,油水分配系数,6170,2011-08-01
http://www.dxy.cn/bbs/topic/3181776,滤膜中的有机膜与水膜有何区别？,7854,2005-04-23
http://www.dxy.cn/bbs/topic/15233419,标准曲线的探讨,6009,2009-08-02
http://www.dxy.cn/bbs/topic/8898917,无菌与热原（细菌内毒素）,6098,2007-04-27
http://www.dxy.cn/bbs/topic/21490192,标准品的探讨,5882,2011-11-04
http://www.dxy.cn/bbs/topic/17171711,主成分自身对照品法进行计算？是什么吗，怎么计算？,6072,2010-05-10
http://www.dxy.cn/bbs/topic/6126838,【标准sos】06年5月（1.5版）——求助、应助请到6月贴，本贴锁定。,6417,2006-05-04
http://www.dxy.cn/bbs/topic/12559972,数字修约,5873,2008-08-19
http://www.dxy.cn/bbs/topic/22279209,IVIM-DWI技术的应用,5747,2012-02-23
http://www.dxy.cn/bbs/topic/21289109,放行标准限度、货架期标准限度,5852,2011-10-10
http://www.dxy.cn/bbs/topic/32223265,色谱数据的完整性与追溯性,5641,2015-11-10
http://www.dxy.cn/bbs/topic/5252091,【标准sos】06年1月【锁定，应助、求助请到2月贴】,6194,2005-12-31
http://www.dxy.cn/bbs/topic/5839676,HPLC什么时候用外标法和内标法？,5795,2006-03-28
http://www.dxy.cn/bbs/topic/10134275,容量瓶可以烘干吗,8131,2007-10-04
http://www.dxy.cn/bbs/topic/1290713,正相色谱柱的使用与保养,5823,2004-07-08
http://www.dxy.cn/bbs/topic/16932218,每次使用之后的高效液相色谱柱都要清洗吗，如何冲洗？,6512,2010-04-08
http://www.dxy.cn/bbs/topic/4730420,碳酸氢钠饱和溶液的浓度,10276,2005-10-26
http://www.dxy.cn/bbs/topic/22470488,请教药典中关于称定和精密称定的理解？,5549,2012-03-16
http://www.dxy.cn/bbs/topic/812429,如何能冲柱子？！！,5695,2004-03-21
http://www.dxy.cn/bbs/topic/20097177,有关含量均匀度计算公式问题,5586,2011-05-13
http://www.dxy.cn/bbs/topic/20698823,残留溶剂检查法,5272,2011-07-27
http://www.dxy.cn/bbs/topic/10740782,碘化铋钾试液显色的原理是什么？,5358,2007-12-21
http://www.dxy.cn/bbs/topic/12444122,方法学验证实践总结及问答区,5180,2008-08-01
http://www.dxy.cn/bbs/topic/9537420,"实验中对照品的称量数据要求和操作,对照品为粘稠液体的如何？？",5225,2007-07-16
http://www.dxy.cn/bbs/topic/2007993,蒸发光散射检测器和蒸发光散射检测技术的讨论,5550,2004-11-10
http://www.dxy.cn/bbs/topic/3855575,【五周年园庆系列活动之二】药学区版主－站友面对面－圆满结束,5200,2005-07-17
http://www.dxy.cn/bbs/topic/2928174,流动相配制时如何操作和测定pH值(欢迎HPLC人员参加新调查),5270,2005-03-25
http://www.dxy.cn/bbs/topic/14690092,岛津、安捷伦、waters三家品牌的价位和性能比较,5460,2009-05-22
http://www.dxy.cn/bbs/topic/7029631,讣 告: CPU 又一杰出药学前辈离我们而去了,5148,2006-09-10
http://www.dxy.cn/bbs/topic/19633118,盐酸莫西沙星问题讨论,5141,2011-03-16
http://www.dxy.cn/bbs/topic/5872020,【标准sos】06年4月（1.4版）（求助、应助请到5月贴，本贴先行锁定）,5107,2006-04-01
http://www.dxy.cn/bbs/topic/1232671,细菌内毒素检测方法,5033,2004-06-26
http://www.dxy.cn/bbs/topic/23445051,色谱进样顺序,4685,2012-07-18
http://www.dxy.cn/bbs/topic/5956589,残留溶剂检测的方法学验证（热点推荐！）,4657,2006-04-11
http://www.dxy.cn/bbs/topic/622868,【公告】光顾本版的战友请签名……,4788,2004-01-01
http://www.dxy.cn/bbs/topic/26657398,我们究竟该何去何从.....,4541,2013-10-12
http://www.dxy.cn/bbs/topic/1325563,【旧贴整理】 有关HPLC的知识集锦,4548,2004-07-14
http://www.dxy.cn/bbs/topic/23297887,配制的试液的有效期问题,4643,2012-06-27
http://www.dxy.cn/bbs/topic/807425,含量测定回收率要求与做法,4643,2004-03-19
http://www.dxy.cn/bbs/topic/413209,[讨论]内标法与外标法的应用,4334,2003-10-02
http://www.dxy.cn/bbs/topic/7146820,【公告】药物溶出度测定讨论专区（尽管问）！,4728,2006-09-26
http://www.dxy.cn/bbs/topic/11495141,美国药典HPLC色谱柱packing L1是C18还是C8柱,4462,2008-04-04
http://www.dxy.cn/bbs/topic/1636122,[求助] hplc 精密度RSD值的要求,4818,2004-09-09
http://www.dxy.cn/bbs/topic/4774440,【标准SOS应助加分专贴】——————锁定，申述请去【积分申述贴】,4371,2005-11-01
http://www.dxy.cn/bbs/topic/2488436,溶出度方法学验证,4414,2005-01-12
http://www.dxy.cn/bbs/topic/22558850,安捷伦1260液相色谱中文操作指南,4531,2012-03-26
http://www.dxy.cn/bbs/topic/16506882,化药3.1类的质量研究方向,4468,2010-01-29
http://www.dxy.cn/bbs/topic/15266876,药物分析专业的研究生就业现状与前景,4380,2009-08-06
http://www.dxy.cn/bbs/topic/1479703,岛津的仪器与安捷伦的哪个更好,4804,2004-08-11
http://www.dxy.cn/bbs/topic/29468348,HPLC测定有关物质和含量方法验证小结（新增word版）-20141108,4262,2014-11-08
http://www.dxy.cn/bbs/topic/3545019,高效液相色谱柱的保护,4086,2005-06-07
http://www.dxy.cn/bbs/topic/2359977,"我的网络硬盘,有少有的药学书籍和程序,欢迎大家登陆",4198,2004-12-25
http://www.dxy.cn/bbs/topic/12329854,仪器响应因子,4146,2008-07-18
http://www.dxy.cn/bbs/topic/17386528,生物样品内标法和外标法会有区别吗？,4456,2010-06-07
http://www.dxy.cn/bbs/topic/2789067,如何找出未知物的荧光最大激发波长和发射波长,4179,2005-03-04
http://www.dxy.cn/bbs/topic/20103018,关于电子天平最小称样量的确认,4998,2011-05-14
http://www.dxy.cn/bbs/topic/801448,西药复方制剂的有关物质,4214,2004-03-17
http://www.dxy.cn/bbs/topic/1256346,:溶出转篮法与浆法区别,4093,2004-07-01
http://www.dxy.cn/bbs/topic/23628701,基因毒性杂质如何检索,4041,2012-08-13
http://www.dxy.cn/bbs/topic/3211148,主成分峰前有倒峰怎么办 倒峰集中讨论,3897,2005-04-27
http://www.dxy.cn/bbs/topic/19979720,批内、批间精密度分析方法应用哪一种更合理？,3848,2011-04-27
http://www.dxy.cn/bbs/topic/9050613,NLT NMT 是什么意思？,4129,2007-05-16
http://www.dxy.cn/bbs/topic/28523697,关于流动相添加剂,3950,2014-06-19
http://www.dxy.cn/bbs/topic/995771,新鱼腥草素钠及其注射液的种种疑问,4056,2004-05-11
http://www.dxy.cn/bbs/topic/6346218,【标准sos】06年6月——锁定，求助、应助请到7月贴。,3971,2006-06-03
http://www.dxy.cn/bbs/topic/14377983,干燥失重与水分的区别,4730,2009-04-11
http://www.dxy.cn/bbs/topic/23650904,关于pH计校准的斜率问题,5106,2012-08-16
http://www.dxy.cn/bbs/topic/932226,【公告】关于建立分析技术讨论版人才库的讨论稿,3949,2004-04-25
http://www.dxy.cn/bbs/topic/19979476,关于未知杂质如何获得的问题！,3732,2011-04-27
http://www.dxy.cn/bbs/topic/10313931,原料药溶解度的测定,3773,2007-10-29
http://www.dxy.cn/bbs/topic/24394464,如何比较两个实验数据的差异性,3691,2012-12-08
http://www.dxy.cn/bbs/topic/9984782,中间精密度如何做,3788,2007-09-13
http://www.dxy.cn/bbs/topic/24349769,【2012年终总结】人员培训篇---悲催的分析人员...,3874,2012-12-02
http://www.dxy.cn/bbs/topic/1773206,多糖的HPLC分析,3772,2004-10-05
http://www.dxy.cn/bbs/topic/25909812,2013-专属性实验（强制降解试验）,3554,2013-06-25
http://www.dxy.cn/bbs/topic/28485247,药品研发申报基本要求----质量部分,3567,2014-06-13
http://www.dxy.cn/bbs/topic/507832,中药质量控制方法讨论区,3799,2003-11-16
http://www.dxy.cn/bbs/topic/27055844,仿制药研发中如何客观有效地评价有关物质（上海药检所谢沐风）,3574,2013-12-12
http://www.dxy.cn/bbs/topic/1376130,专属性试验如何做,3551,2004-07-22
http://www.dxy.cn/bbs/topic/9352552,配好的培养基能保存多久,3968,2007-06-21
http://www.dxy.cn/bbs/topic/18507145,包材相容性,3700,2010-10-14
http://www.dxy.cn/bbs/topic/14336261,硫代乙酰胺的配制问题,3890,2009-04-06
http://www.dxy.cn/bbs/topic/3868169,色谱书籍大全[密码已被盗取，请勿进],3747,2005-07-19
http://www.dxy.cn/bbs/topic/11924557,HPLC出峰顺序和TLC斑点Rf值大小有关系吗？,4548,2008-05-26
http://www.dxy.cn/bbs/topic/26713842,自身对照法进行有关物质检查的原理,3513,2013-10-21
http://www.dxy.cn/bbs/topic/18674717,有关物质检测时如何设定忽略限度（disregard limit）？,3405,2010-11-06
http://www.dxy.cn/bbs/topic/23727247,大家对比下waters的Alliance E2695和安捷伦的1260,3484,2012-08-27
http://www.dxy.cn/bbs/topic/13276406,改善液相色谱峰形的因素及对策,3485,2008-11-21
http://www.dxy.cn/bbs/topic/23302434,杂质限度与定量分析区别？验证内容区别？,3372,2012-06-28
http://www.dxy.cn/bbs/topic/8406157,包衣片含量测定问题,3413,2007-03-06
http://www.dxy.cn/bbs/topic/9592381,怎么确定一个物质的激发波长和发射波长?,4174,2007-07-23
http://www.dxy.cn/bbs/topic/9457165,pH计电极如何活化,5072,2007-07-05
http://www.dxy.cn/bbs/topic/5745849,关于药品标准的分类,3322,2006-03-15
http://www.dxy.cn/bbs/topic/2505506,关于含量均匀度,3366,2005-01-14
http://www.dxy.cn/bbs/topic/16873851,残留溶剂中关于三乙胺的问题，请教！,4339,2010-04-01
http://www.dxy.cn/bbs/topic/1460442,谁要USP27版,3444,2004-08-08
http://www.dxy.cn/bbs/topic/10270681,液相进样体积和定量环的关系,3557,2007-10-23
http://www.dxy.cn/bbs/topic/718769,偶做液相的一些体会（不定期更新中ING）,3379,2004-02-17
http://www.dxy.cn/bbs/topic/2602268,如何用DAD检测器检查一个峰的纯度?,3284,2005-01-27
http://www.dxy.cn/bbs/topic/9704212,DB-1701（14%氰丙基苯基-86%二甲基聚硅氧烷）色谱柱有关问题？,3277,2007-08-07
http://www.dxy.cn/bbs/topic/10734627,标准中按无水物计算与按干燥品计算有何区别？,3450,2007-12-20
http://www.dxy.cn/bbs/topic/8427282,pH7.0磷酸盐缓冲液的配制,5057,2007-03-09
http://www.dxy.cn/bbs/topic/9780951,请问大家是如何称对照品的,3293,2007-08-16
http://www.dxy.cn/bbs/topic/18949917,我们在分析岗位是什么角色？是制造问题的人还是解决问题的人？,3235,2010-12-09
http://www.dxy.cn/bbs/topic/518338,毛细管电泳的原理和运用讲座,3449,2003-11-20
http://www.dxy.cn/bbs/topic/20074987,纯化水硝酸盐检测时的问题,3302,2011-05-10
http://www.dxy.cn/bbs/topic/17383528,高效液相中内标的作用,4047,2010-06-07
http://www.dxy.cn/bbs/topic/9024746,流动相纯甲醇的极性和多少比例的乙腈：水的极性大致相当啊,3193,2007-05-13
http://www.dxy.cn/bbs/topic/2483396,0.1%的磷酸溶液怎么配?,4562,2005-01-12
http://www.dxy.cn/bbs/topic/4763404,[求助]计算标示量公式,3352,2005-10-30
http://www.dxy.cn/bbs/topic/10989539,液相色谱柱C18、C18(2)、ODS、ODS2、RP18填料有什么区别,4767,2008-01-21
http://www.dxy.cn/bbs/topic/11884966,不同波长下测定药品有关物质,3141,2008-05-21
http://www.dxy.cn/bbs/topic/13921604,请问：如何配制10%的中性甲醛溶液？急用，十分感谢,4115,2009-02-16
http://www.dxy.cn/bbs/topic/6156174,标准曲线中的r和r平方的区别？,3975,2006-05-08
http://www.dxy.cn/bbs/topic/16845460,引湿性试验,3183,2010-03-28
http://www.dxy.cn/bbs/topic/21587009,方法验证的耐用性试验,3158,2011-11-17
http://www.dxy.cn/bbs/topic/31644319,杂质研究“第三弹” —— 通过解读和点评美国FDA推荐的两个仿制药研发模板（原料药+制剂），树立起科学客观、准确理性的杂质控制策略与质量标准拟定思路,3060,2015-08-16
http://www.dxy.cn/bbs/topic/3086028,溶出度、释放度测定时方法学验证的内容,3103,2005-04-12
http://www.dxy.cn/bbs/topic/8848752,请问AUC是怎么算出来的,3647,2007-04-22
http://www.dxy.cn/bbs/topic/9418549,制备型高效液相与分析型高效液相的区别，及操作实验经验,3597,2007-06-30
http://www.dxy.cn/bbs/topic/8922670,【活动】大家一起分析零回复帖子？,3110,2007-04-30
http://www.dxy.cn/bbs/topic/14197701,无硝酸盐的水和无亚硝酸盐的水怎么制备?急！,4906,2009-03-20
http://www.dxy.cn/bbs/topic/8276566,HPLC流动相中三乙胺和二乙胺有什么区别？？,3273,2007-02-09
http://www.dxy.cn/bbs/topic/11782420,重复性试验需要配几份溶液,3102,2008-05-08
http://www.dxy.cn/bbs/topic/18598987,一分求助:如何评价两组数是否有显著性差异？,4710,2010-10-26
http://www.dxy.cn/bbs/topic/4749272,原料药的准确度的具体做法？,3396,2005-10-28
http://www.dxy.cn/bbs/topic/26116286,Robustness &amp; Ruggedness &amp; 耐用性,3066,2013-07-24
http://www.dxy.cn/bbs/topic/9115628,顶空气相测溶剂残留中的精密度问题！,3908,2007-05-23
http://www.dxy.cn/bbs/topic/2093559,C18柱能用纯水冲吗？,2987,2004-11-21
http://www.dxy.cn/bbs/topic/10155343,羟丙甲纤维素中甲氧基的含量测定(已经解决),3276,2007-10-08
http://www.dxy.cn/bbs/topic/15172697,炽灼残渣与灰分的区别,3779,2009-07-24
http://www.dxy.cn/bbs/topic/11535628,流动相中缓冲盐的作用,2961,2008-04-09
http://www.dxy.cn/bbs/topic/19203025,致在分析版块潜水战友的一封公开信,3082,2011-01-11
http://www.dxy.cn/bbs/topic/4114163,细菌内毒素全面讲解,2972,2005-08-13
http://www.dxy.cn/bbs/topic/3066138,失手于HPLC的同仁，留下你的经验,2930,2005-04-10
http://www.dxy.cn/bbs/topic/22531036,有关物质分析的方法,2965,2012-03-23
http://www.dxy.cn/bbs/topic/24025376,校正因子与响应因子,3382,2012-10-13
http://www.dxy.cn/bbs/topic/6082486,试验纪录怎么写才算好,3421,2006-04-27
http://www.dxy.cn/bbs/topic/19321764,注册菜鸟第四问--强降解实验中的物料平衡到底该怎样计算？,3313,2011-01-29
http://www.dxy.cn/bbs/topic/18464526,从“左氧氟沙星”有关物质检查浅谈2010版中国药典,3096,2010-10-08
http://www.dxy.cn/bbs/topic/9409542,容量分析法的方法学验证？？？？,3283,2007-06-29
http://www.dxy.cn/bbs/topic/14631190,含量测定计算采用平均装量还是标示装量再讨论,3518,2009-05-14
http://www.dxy.cn/bbs/topic/24741925,关于2010年版中国药典二部附录中醋酸盐缓冲液（PH3.5）配制的疑问,3069,2013-01-24
http://www.dxy.cn/bbs/topic/3617743,一张奇怪色谱图,2989,2005-06-17
http://www.dxy.cn/bbs/topic/28686546,CTD格式的框架结构,2952,2014-07-11
http://www.dxy.cn/bbs/topic/22952073,FDA关于破坏实验的一些最新看法和要求.,2870,2012-05-11
http://www.dxy.cn/bbs/topic/13716450,有关物质分析方法验证-精密度实验（重复性）,2958,2009-01-14
http://www.dxy.cn/bbs/topic/4247894,请问C8，C18，ODS，RP-8和RP-18;APS，diol，CN和NH2等柱子的功能，适用条件，区别等等,2871,2005-08-28
http://www.dxy.cn/bbs/topic/21271545,高效液相反相梯度色谱中出现鬼峰的原因,2959,2011-10-08
http://www.dxy.cn/bbs/topic/612258,请教大家一个关于方法学验证的问题,3506,2003-12-28
http://www.dxy.cn/bbs/topic/21619421,关于用DAD鉴定峰纯度的疑惑,2861,2011-11-21
http://www.dxy.cn/bbs/topic/21998727,含量测定方法学研究的探讨,2860,2012-01-09
http://www.dxy.cn/bbs/topic/8342238,关于pH计的使用,2845,2007-02-24
http://www.dxy.cn/bbs/topic/757386,"有HPLC难题,给我发电邮好了,我来摆平",3051,2004-03-01
http://www.dxy.cn/bbs/topic/2529395,紫外吸收系数测定含量,5700,2005-01-18
http://www.dxy.cn/bbs/topic/6659054,含测中线性范围的上/下限是如何确定的?,2937,2006-07-22
http://www.dxy.cn/bbs/topic/18103103,请教一个关于pka值问题,2825,2010-08-26
http://www.dxy.cn/bbs/topic/28020174,我自将心向明月，奈何明月照沟渠。——《Organic Chemistry of Drug Degradation》第二章 水解降解、第三章 氧化降解,2803,2014-04-13
http://www.dxy.cn/bbs/topic/8034547,阳离子交换树脂如何进行再生？,3915,2007-01-12
http://www.dxy.cn/bbs/topic/20567064,精密称定,2864,2011-07-10
http://www.dxy.cn/bbs/topic/9061166,欧洲药典sparingly soluble是略溶吗？,2882,2007-05-17
http://www.dxy.cn/bbs/topic/16190201,质量标准研究工作,2841,2009-12-15
http://www.dxy.cn/bbs/topic/10338793,如何配制10%硫酸乙醇？,5235,2007-11-01
http://www.dxy.cn/bbs/topic/9316214,HPLC的检测限怎么求,3314,2007-06-16
http://www.dxy.cn/bbs/topic/6532571,原花青素、花青素与花色苷的异同,2885,2006-07-03
http://www.dxy.cn/bbs/topic/4732250,如何在实验室制造相对湿度40％、45％、50％、55％？？,2788,2005-10-26
http://www.dxy.cn/bbs/topic/8185287,测定原料药回收率的问题,2823,2007-01-29
http://www.dxy.cn/bbs/topic/11798625,中药提取的提取率怎么计算？,3458,2008-05-10
http://www.dxy.cn/bbs/topic/3693054,每次高效液相时是否必须做标准曲线？,2822,2005-06-27
http://www.dxy.cn/bbs/topic/8351134,DPPH法测定绿茶抗氧化活性,3114,2007-02-26
http://www.dxy.cn/bbs/topic/21699354,如何管理色谱柱？,2670,2011-11-30
http://www.dxy.cn/bbs/topic/6652793,药厂QC主要做什么?,3297,2006-07-21
http://www.dxy.cn/bbs/topic/26685223,关于电位滴定法方法学的验证,2748,2013-10-16
http://www.dxy.cn/bbs/topic/18643642,原料药粒度测定,2694,2010-11-02
http://www.dxy.cn/bbs/topic/2562337,加样回收率,3956,2005-01-22
http://www.dxy.cn/bbs/topic/14291234,高效液相色谱的溶剂效应,2609,2009-03-31
http://www.dxy.cn/bbs/topic/953828,HPLC系统的酸清洗和钝化,2594,2004-04-30
http://www.dxy.cn/bbs/topic/20888287,有关物质已知杂质回收率有什么要求？,2779,2011-08-20
http://www.dxy.cn/bbs/topic/10416330,【已解决】关于梯度洗脱中梯度峰问题,2895,2007-11-12
http://www.dxy.cn/bbs/topic/9658447,HPLC的梯度洗脱问题,3172,2007-08-01
http://www.dxy.cn/bbs/topic/16432339,分析类SCI杂志汇总,3527,2010-01-19
http://www.dxy.cn/bbs/topic/2452470,【公告】加入药物HPLC分析俱乐部会员注册登记表,2747,2005-01-08
http://www.dxy.cn/bbs/topic/8212660,请问对照品有有效期吗？,2774,2007-02-01
http://www.dxy.cn/bbs/topic/10968344,用高效液相进行含量测定时计算问题,2669,2008-01-18
http://www.dxy.cn/bbs/topic/1888599,【公告】丁香园药学区规则【必看】（新规则推出，试行版废止）,2689,2004-10-24
http://www.dxy.cn/bbs/topic/15821302,液相梯度光走乙腈水，不进样基线出峰，,2642,2009-10-26
http://www.dxy.cn/bbs/topic/2335496,"reagent ACS 中的""ACS""是什么意思?",7249,2004-12-22
http://www.dxy.cn/bbs/topic/1370160,中药含量测定方法学验证（HPLC）,2522,2004-07-21
http://www.dxy.cn/bbs/topic/13791310,100mL容量瓶上的标记Ex表示?,3175,2009-01-28
http://www.dxy.cn/bbs/topic/18732632,门冬氨酸鸟氨酸的色谱方法,2738,2010-11-14
http://www.dxy.cn/bbs/topic/12956737,中药及天然药物提取分离经验技术,2519,2008-10-13
http://www.dxy.cn/bbs/topic/2617906,"关于标准品标化的问题,急!!!",2587,2005-01-30
http://www.dxy.cn/bbs/topic/25319402,紫外全波长扫描与DAD检测器全扫描原理有区别吗？,2661,2013-04-08
http://www.dxy.cn/bbs/topic/17304998,关于有关物质方法学验证---耐用性试验如何评价的问题？,2780,2010-05-28
http://www.dxy.cn/bbs/topic/9790430,可见异物和不溶性微粒检查结果的自相矛盾,2531,2007-08-17
http://www.dxy.cn/bbs/topic/1858275,药物分析笔记（自做的）,2609,2004-10-19
http://www.dxy.cn/bbs/topic/21258737,0.1mol/L盐酸怎么配？0.2mol/L的磷酸钠怎么配？？,4009,2011-10-06
http://www.dxy.cn/bbs/topic/15352345,DSC吸热峰及放热峰的可能信息及多晶型问题,3503,2009-08-19
http://www.dxy.cn/bbs/topic/18995185,关于仪器设备方面的问题，谈谈个人有限的经验,2654,2010-12-14
http://www.dxy.cn/bbs/topic/22737129,你还在为某些积分加密帖受限而苦恼吗？来这里淘分吧,2867,2012-04-14
http://www.dxy.cn/bbs/topic/14066968,由杂质的报告限度所想到的！,2770,2009-03-05
http://www.dxy.cn/bbs/topic/9604924,有没有人知道乙腈的毒性，我被弄了一身！！！！,4476,2007-07-25
http://www.dxy.cn/bbs/topic/24625517,怎样理解标准曲线的要求：Y轴截距应在100％响应值的2％以内？,2496,2013-01-09
http://www.dxy.cn/bbs/topic/19827953,实验人、记录人、复核人、审核人的区别与联系，以及什么情况下必须复核与审核？,4657,2011-04-08
http://www.dxy.cn/bbs/topic/2765439,回收率试验-辅料量的称取,2478,2005-03-01
http://www.dxy.cn/bbs/topic/4328729,关于溶液澄清度与颜色何时应该定入质量标准,2472,2005-09-06
http://www.dxy.cn/bbs/topic/2371836,本版无人应助帖，加分优先! （05年2月20日更新 欢迎应助）,2501,2004-12-27
